Age,Gender,Employment_Status,Work_Hours_Per_Week,Screen_Time_Hours,Sleep_Hours,Sleep_Quality,Physical_Activity_Hours,Meditation_Minutes,Coffee_Cups_Per_Day,Stress_Level,Chronic_Stress,Burnout_Risk
65.0,Male,Unemployed,51,12.5,5.9,Average,6.6,49.0,2,Low,No,Low
42.0,Other,Unemployed,44,12.0,5.5,Average,9.3,16.0,0,Moderate,No,Low
25.0,Male,Employed,68,,8.9,Good,7.3,15.0,4,Moderate,No,High
43.0,Male,Employed,62,12.3,4.8,Poor,9.8,50.0,1,Moderate,No,Low
62.0,Female,Unemployed,70,6.3,9.3,Excellent,4.6,28.0,1,Moderate,No,Moderate
30.0,Other,Employed,26,10.2,7.3,Good,,2.0,7,Low,No,Low
34.0,Female,Self-Employed,42,11.0,5.8,Average,8.4,20.0,7,Moderate,No,Moderate
54.0,Female,Employed,61,11.6,4.1,Poor,2.7,44.0,8,High,Yes,High
40.0,Male,Unemployed,57,7.6,8.3,Good,4.0,2.0,2,Moderate,No,Moderate
56.0,Female,Unemployed,36,4.6,4.4,Poor,5.9,48.0,2,Low,No,Moderate
39.0,Male,Unemployed,31,14.0,9.2,Excellent,2.4,26.0,4,Low,No,Low
22.0,Other,Self-Employed,36,12.4,4.7,Poor,1.1,36.0,1,Moderate,No,Low
26.0,Male,Student,62,12.7,5.5,Average,3.1,37.0,2,High,Yes,High
27.0,Other,Student,57,3.8,5.0,Average,7.2,32.0,3,Moderate,No,Low
31.0,Male,Student,44,13.5,4.2,Poor,4.5,38.0,5,High,Yes,High
26.0,Other,Employed,41,7.4,9.0,Excellent,6.9,30.0,7,Low,No,Low
41.0,Female,Self-Employed,62,5.4,7.0,Good,0.6,40.0,2,Moderate,No,Low
37.0,Female,Employed,67,2.4,7.2,Good,8.0,7.0,7,Moderate,No,Moderate
44.0,Female,Employed,51,8.3,7.8,Good,8.1,18.0,7,Moderate,No,Moderate
48.0,Female,Unemployed,31,10.8,8.2,Good,1.7,31.0,8,Moderate,No,Moderate
53.0,Male,Unemployed,26,5.7,4.4,Poor,6.0,4.0,7,Low,No,Low
23.0,Other,Employed,57,8.8,7.5,Good,6.0,48.0,4,Moderate,No,Moderate
51.0,Female,Employed,41,10.4,4.8,Poor,0.4,35.0,7,Moderate,No,Moderate
47.0,Other,Student,47,10.3,9.6,Excellent,6.8,10.0,8,High,Yes,High
30.0,Other,Unemployed,51,3.8,4.0,Poor,8.6,54.0,8,Moderate,No,High
56.0,Other,Unemployed,61,13.5,4.3,Poor,2.1,18.0,6,High,Yes,High
38.0,Other,Self-Employed,32,3.7,9.6,Excellent,1.5,3.0,5,Low,No,Low
31.0,Female,Unemployed,46,3.1,9.2,Excellent,2.5,53.0,6,Low,No,Low
36.0,Male,Employed,26,13.1,6.2,Average,4.9,17.0,4,Moderate,No,Moderate
49.0,Male,Employed,24,8.6,5.7,Average,1.6,46.0,5,Moderate,No,Low
47.0,Female,Unemployed,40,9.2,9.7,Excellent,9.1,14.0,5,Moderate,No,Low
22.0,Female,Student,67,8.0,8.5,Good,7.6,46.0,7,Moderate,No,Moderate
50.0,Male,Self-Employed,43,9.0,9.3,Excellent,,44.0,2,Low,No,Moderate
18.0,Female,Employed,58,2.3,8.7,Good,9.4,0.0,8,Moderate,No,High
27.0,Male,Employed,70,12.7,5.2,Average,,0.0,4,High,Yes,High
25.0,Male,Self-Employed,46,8.3,8.5,Good,9.1,26.0,4,Moderate,No,Moderate
29.0,Other,Self-Employed,49,4.7,6.8,Average,3.1,10.0,0,Moderate,No,Low
36.0,Male,Self-Employed,54,2.6,7.7,Good,3.5,15.0,0,Moderate,No,Low
57.0,Other,Employed,70,11.4,5.0,Average,6.7,28.0,0,High,Yes,High
62.0,Female,Unemployed,27,10.0,5.3,Average,1.0,21.0,3,Low,No,Low
20.0,Male,Student,31,9.6,5.1,Average,4.7,41.0,6,Low,No,Low
30.0,Male,Unemployed,49,12.5,7.9,Good,6.3,12.0,7,Moderate,No,High
58.0,Female,Unemployed,44,12.5,5.2,Average,9.9,36.0,0,Low,No,Low
57.0,Other,Self-Employed,44,5.0,9.6,Excellent,3.7,1.0,3,Moderate,No,Moderate
25.0,Other,Employed,32,2.5,8.5,Good,9.1,26.0,2,Low,No,Low
48.0,Female,Student,53,10.8,7.9,Good,4.8,59.0,7,Moderate,No,Moderate
45.0,Other,Unemployed,61,5.4,6.6,Average,8.2,18.0,5,High,No,High
25.0,Male,Unemployed,25,11.3,5.7,Average,6.2,55.0,3,Low,No,Low
48.0,Female,Unemployed,23,12.5,7.9,Good,9.6,16.0,1,Low,No,Low
18.0,Other,Unemployed,70,6.0,7.7,Good,2.5,10.0,2,Moderate,No,Moderate
51.0,Other,Self-Employed,47,12.8,7.4,Good,1.9,41.0,3,Moderate,No,Low
33.0,Other,Employed,40,12.6,4.1,Poor,4.6,49.0,5,Moderate,No,High
54.0,Female,Self-Employed,58,3.4,7.0,Good,6.9,24.0,6,Moderate,No,Low
41.0,Female,Unemployed,45,8.5,7.0,Good,5.6,30.0,2,Low,No,Low
60.0,Female,Student,67,11.4,8.7,Good,5.3,38.0,8,High,Yes,High
64.0,Other,Employed,27,12.3,4.4,Poor,1.1,29.0,5,Moderate,No,Low
23.0,Female,Self-Employed,52,10.0,6.1,Average,0.6,10.0,4,High,Yes,High
19.0,Female,Employed,61,3.3,7.2,Good,5.3,40.0,7,Moderate,No,Moderate
18.0,Other,Employed,27,11.4,5.0,Average,4.6,4.0,4,Low,No,Low
35.0,Other,Self-Employed,69,12.7,,Good,4.8,60.0,8,Moderate,No,High
36.0,Female,Student,64,9.0,8.0,Good,5.7,48.0,6,Moderate,No,Moderate
44.0,Female,Unemployed,27,2.4,5.7,Average,0.3,1.0,6,Low,No,Low
43.0,Other,Self-Employed,42,9.3,5.5,Average,9.8,21.0,0,Low,No,Low
35.0,Male,Unemployed,35,,5.5,Average,6.7,42.0,4,Low,No,Low
38.0,Male,Student,64,12.3,4.8,Poor,0.1,6.0,6,High,Yes,High
48.0,Male,Unemployed,22,8.9,8.6,Good,2.3,40.0,0,Low,No,Low
39.0,Male,Self-Employed,45,2.7,6.4,Average,5.6,59.0,8,Moderate,No,Moderate
48.0,Male,Self-Employed,48,9.7,7.5,Good,2.7,18.0,2,Moderate,No,High
53.0,Other,Employed,69,6.2,8.9,Good,5.4,45.0,4,Moderate,No,Moderate
49.0,Male,Self-Employed,42,2.4,5.7,Average,0.4,14.0,8,Moderate,No,Moderate
59.0,Other,Self-Employed,45,13.9,6.9,Average,6.8,6.0,0,Moderate,No,Moderate
51.0,Other,Unemployed,32,13.1,9.9,Excellent,3.0,35.0,3,Low,No,Low
39.0,Male,Self-Employed,20,2.4,,Average,7.3,37.0,4,Low,No,Low
49.0,Male,Student,34,13.3,7.3,Good,1.7,9.0,8,High,Yes,High
19.0,Female,Unemployed,58,12.3,8.1,Good,0.3,48.0,2,Moderate,No,High
34.0,Other,Self-Employed,44,8.0,4.2,Poor,0.3,38.0,0,Moderate,No,Moderate
23.0,Male,Employed,34,9.0,7.8,Good,8.4,39.0,1,Low,No,Low
41.0,Other,Student,31,11.3,5.0,Average,5.3,27.0,7,Moderate,No,High
43.0,Female,Student,54,13.3,9.0,Excellent,7.2,25.0,7,Moderate,No,Moderate
52.0,Male,Student,54,4.1,6.7,Average,0.3,58.0,1,Low,No,Low
20.0,Other,Self-Employed,41,13.2,9.9,Excellent,6.2,57.0,7,Moderate,No,High
26.0,Male,Student,59,2.2,6.7,Average,1.5,55.0,0,Low,No,Low
40.0,Male,Unemployed,20,12.9,4.8,Poor,5.7,4.0,0,Low,No,Low
57.0,Male,Self-Employed,24,5.9,9.6,Excellent,5.3,25.0,1,Low,No,Low
49.0,Female,Unemployed,52,11.9,8.3,Good,4.2,42.0,0,Low,No,Low
34.0,Female,Employed,22,11.6,4.1,Poor,5.1,40.0,0,Low,No,Low
59.0,Male,Employed,69,6.8,7.2,Good,4.8,6.0,8,High,Yes,High
27.0,Female,Student,24,11.2,4.1,Poor,1.4,32.0,5,Moderate,No,Moderate
48.0,Other,Student,34,6.5,4.7,Poor,9.0,19.0,0,Low,No,Low
61.0,Female,Student,24,3.4,7.0,Good,4.8,2.0,0,Low,No,Low
37.0,Male,Employed,43,7.7,4.1,Poor,2.4,58.0,1,Moderate,No,Moderate
25.0,Male,Student,29,4.4,5.3,Average,7.2,23.0,4,Low,No,Low
62.0,Other,Unemployed,25,11.8,7.6,Good,9.1,1.0,7,Moderate,No,Low
55.0,Male,Employed,30,11.8,8.2,Good,6.5,31.0,6,Moderate,No,Moderate
52.0,Male,Self-Employed,52,3.5,5.5,Average,6.8,16.0,4,Moderate,No,Moderate
54.0,Male,Unemployed,40,7.3,6.2,Average,9.7,54.0,7,Low,No,Low
20.0,Female,Self-Employed,22,13.5,8.9,Good,4.9,4.0,1,Low,No,Moderate
31.0,Other,Student,35,4.4,5.6,Average,1.9,25.0,7,Low,No,Low
64.0,Female,Self-Employed,56,5.3,5.4,Average,0.7,24.0,3,High,Yes,High
35.0,Male,Employed,52,8.8,9.6,Excellent,3.1,59.0,3,Moderate,No,Moderate
49.0,Female,Employed,44,12.6,,Average,5.2,49.0,2,Moderate,No,Moderate
37.0,Other,Employed,59,13.7,4.9,Poor,7.4,24.0,5,High,Yes,High
48.0,Female,Unemployed,29,13.6,6.1,Average,3.7,19.0,8,Moderate,No,Moderate
57.0,Female,Unemployed,59,13.2,8.7,Good,6.0,30.0,8,High,Yes,High
31.0,Other,Employed,29,3.2,7.2,Good,4.8,9.0,5,Low,No,Low
29.0,Female,Student,35,11.8,7.3,Good,8.9,51.0,7,Low,No,Low
,Male,Employed,59,9.1,5.7,Average,1.3,40.0,5,High,Yes,High
27.0,Other,Unemployed,27,12.1,6.7,Average,8.7,11.0,5,Moderate,No,Moderate
30.0,Other,Unemployed,45,12.8,8.7,Good,0.1,47.0,7,Moderate,No,Low
48.0,Female,Employed,31,3.6,9.6,Excellent,2.5,16.0,0,Low,No,Low
28.0,Other,Student,39,11.2,7.9,Good,2.1,12.0,6,Moderate,No,Moderate
44.0,Female,Self-Employed,33,7.7,8.9,Good,5.4,44.0,3,Low,No,Low
49.0,Male,Unemployed,44,10.1,5.8,Average,6.1,47.0,7,Moderate,No,Moderate
62.0,Female,Employed,62,9.2,7.8,Good,9.7,15.0,4,Moderate,No,Moderate
44.0,Female,Employed,33,3.9,9.3,Excellent,8.0,10.0,8,Low,No,Low
36.0,Male,Self-Employed,38,8.8,4.7,Poor,2.4,48.0,5,Moderate,No,Moderate
32.0,Female,Self-Employed,35,9.1,4.2,Poor,7.1,35.0,7,Moderate,No,Moderate
56.0,Female,Unemployed,69,5.6,5.9,Average,0.5,30.0,3,High,Yes,High
51.0,Female,Student,66,11.5,10.0,Excellent,3.2,33.0,8,Moderate,No,Moderate
21.0,Female,Unemployed,20,13.7,4.7,Poor,3.9,45.0,2,Low,No,Low
23.0,Other,Unemployed,55,4.3,6.4,Average,3.5,25.0,5,Moderate,No,High
55.0,Other,Self-Employed,61,5.2,9.3,Excellent,8.6,38.0,3,Low,No,Moderate
54.0,Male,Unemployed,65,6.0,9.0,Excellent,1.1,16.0,7,Moderate,No,Moderate
29.0,Female,Unemployed,49,11.9,9.3,Excellent,6.4,55.0,8,Low,No,Low
42.0,Male,Student,48,6.5,8.8,Good,4.2,40.0,6,Moderate,No,Low
26.0,Male,Self-Employed,48,6.1,4.5,Poor,0.5,28.0,3,Moderate,No,Moderate
59.0,Female,Self-Employed,36,9.7,5.2,Average,0.5,59.0,2,Moderate,No,Moderate
57.0,Male,Employed,56,9.4,7.5,Good,7.4,12.0,5,High,No,High
58.0,Male,Employed,44,2.4,7.4,Good,6.5,45.0,7,Low,No,Low
60.0,Male,Self-Employed,40,2.8,8.7,Good,0.6,,4,Low,No,Moderate
24.0,Male,Self-Employed,28,3.3,4.9,Poor,0.8,16.0,8,Low,No,Low
46.0,Other,Employed,39,13.5,4.6,Poor,5.4,31.0,3,Moderate,No,Low
59.0,Male,Student,46,8.0,5.4,Average,0.6,35.0,0,Moderate,No,Moderate
21.0,Male,Employed,30,8.1,7.7,Good,1.0,24.0,3,Low,No,Low
28.0,Female,Unemployed,58,13.7,6.6,Average,5.5,41.0,7,High,Yes,High
45.0,Male,Employed,36,12.3,7.6,Good,9.4,7.0,1,Moderate,No,Moderate
24.0,Female,Employed,47,9.8,7.3,Good,5.7,3.0,8,Moderate,No,Moderate
30.0,Other,Self-Employed,26,10.7,5.6,Average,9.1,52.0,0,Low,No,Low
19.0,Other,Student,63,13.3,9.8,Excellent,6.9,50.0,1,Moderate,No,Moderate
54.0,Male,Unemployed,51,9.7,8.0,Good,6.1,51.0,1,Low,No,Low
59.0,Other,Unemployed,21,8.7,9.2,Excellent,6.3,9.0,8,Low,No,Low
44.0,Female,Unemployed,21,6.4,5.2,Average,3.3,5.0,7,Moderate,No,Moderate
47.0,Female,Self-Employed,37,3.4,5.8,Average,7.8,21.0,1,Low,No,Low
60.0,Male,Student,63,7.5,5.6,Average,3.3,20.0,5,High,Yes,High
28.0,Female,Self-Employed,41,9.6,7.2,Good,,27.0,5,Moderate,No,Moderate
64.0,Female,Unemployed,63,14.0,5.2,Average,5.6,16.0,6,High,Yes,High
37.0,Female,Employed,61,9.2,7.6,Good,2.0,48.0,3,Moderate,No,High
50.0,Male,Self-Employed,61,3.9,5.1,Average,9.8,28.0,4,Moderate,No,Low
45.0,Female,Employed,33,11.6,8.2,Good,9.9,60.0,1,Low,No,Low
31.0,Female,Self-Employed,59,2.3,8.6,Good,3.5,43.0,6,Low,No,Low
30.0,Male,Employed,57,11.4,4.0,Poor,5.9,7.0,5,High,Yes,High
44.0,Other,Employed,28,2.8,6.6,Average,7.5,33.0,7,Low,No,Low
22.0,Male,Student,70,6.0,5.9,Average,2.4,33.0,6,High,Yes,High
63.0,Female,Unemployed,24,12.6,5.1,Average,1.7,48.0,5,Low,No,Low
45.0,Other,Unemployed,25,3.6,8.7,Good,6.3,6.0,4,Low,No,Low
26.0,Female,Unemployed,25,2.5,5.5,Average,5.0,4.0,2,Low,No,Low
55.0,Male,Employed,32,5.8,8.3,Good,7.3,20.0,7,Low,No,Low
19.0,Female,Employed,63,6.5,5.7,Average,6.8,23.0,8,High,Yes,High
22.0,Female,Student,63,4.4,4.1,Poor,4.1,20.0,1,Moderate,No,Moderate
54.0,Other,Self-Employed,63,14.0,9.8,Excellent,7.0,34.0,2,Moderate,No,Low
18.0,Female,Employed,54,10.0,5.3,Average,3.6,53.0,0,Low,No,Low
40.0,Female,Self-Employed,52,8.9,7.5,Good,0.2,56.0,1,Moderate,No,Moderate
18.0,Other,Student,50,,6.2,Average,0.0,20.0,0,Low,No,Low
45.0,Male,Unemployed,50,12.3,8.7,Good,2.7,31.0,4,Moderate,No,Moderate
38.0,Male,Unemployed,35,8.3,7.5,Good,5.4,20.0,3,Moderate,No,Low
27.0,Male,Employed,65,8.7,4.5,Poor,3.4,16.0,7,High,Yes,High
34.0,Female,Student,20,7.5,9.0,Excellent,8.5,22.0,0,Low,No,Low
19.0,Other,Unemployed,58,13.6,7.9,Good,0.8,2.0,0,High,Yes,High
55.0,Male,Self-Employed,58,8.1,7.0,Good,8.8,54.0,5,Moderate,No,Moderate
57.0,Other,Self-Employed,34,2.8,7.2,Good,3.8,31.0,8,Low,No,Low
64.0,Female,Unemployed,45,10.5,4.9,Poor,4.2,51.0,0,Moderate,No,Low
24.0,Female,Unemployed,38,3.3,7.1,Good,1.1,53.0,4,Low,No,Low
33.0,Female,Unemployed,32,6.1,9.7,Excellent,9.3,23.0,1,Low,No,Low
22.0,Male,Employed,42,2.5,6.1,Average,2.8,13.0,1,Moderate,No,Moderate
22.0,Male,Employed,40,13.6,5.1,Average,2.0,9.0,0,High,Yes,High
47.0,Other,Self-Employed,29,13.4,9.5,Excellent,,12.0,0,Low,No,Low
25.0,Male,Unemployed,47,6.1,7.8,Good,4.5,47.0,8,Low,No,Low
18.0,Female,Unemployed,50,2.6,7.4,Good,1.2,0.0,6,Moderate,No,Moderate
39.0,Female,Self-Employed,62,8.0,4.5,Poor,3.0,60.0,8,High,Yes,High
22.0,Female,Student,59,11.6,9.2,Excellent,2.5,46.0,8,High,Yes,High
25.0,Other,Unemployed,61,9.2,5.8,Average,2.9,2.0,6,Moderate,No,High
35.0,Other,Student,23,9.8,7.3,Good,8.2,45.0,4,Low,No,Low
26.0,Female,Self-Employed,61,,4.7,Poor,0.7,13.0,4,High,Yes,High
35.0,Male,Unemployed,58,8.5,4.5,Poor,7.7,43.0,1,Moderate,No,Moderate
62.0,Other,Employed,46,9.9,8.6,Good,9.5,48.0,5,Low,No,Low
60.0,Male,Employed,51,12.6,5.9,Average,9.0,27.0,5,Moderate,No,High
30.0,Male,Employed,46,11.5,6.3,Average,5.0,26.0,2,Moderate,No,Moderate
31.0,Female,Unemployed,38,5.1,6.8,Average,3.5,46.0,8,Moderate,No,Low
,Other,Unemployed,40,,6.8,Average,8.3,18.0,6,Moderate,No,Moderate
42.0,Male,Student,70,10.0,9.7,Excellent,9.1,47.0,0,Moderate,No,Moderate
60.0,Male,Employed,60,12.7,4.2,Poor,1.2,15.0,5,High,Yes,High
31.0,Female,Unemployed,64,13.3,4.3,Poor,7.4,55.0,6,High,Yes,High
65.0,Male,Unemployed,39,3.6,8.4,Good,9.1,2.0,7,Low,No,Low
27.0,Male,Employed,53,11.0,8.4,Good,2.6,26.0,0,Moderate,No,Low
19.0,Male,Self-Employed,30,10.6,6.6,Average,6.3,31.0,2,Moderate,No,Low
21.0,Female,Student,60,2.0,7.9,Good,3.1,31.0,6,Moderate,No,Moderate
23.0,Male,Self-Employed,57,,4.0,Poor,1.9,20.0,2,High,Yes,High
21.0,Male,Unemployed,56,12.4,7.0,Good,6.5,46.0,3,Moderate,No,High
45.0,Female,Unemployed,22,8.8,7.3,Good,9.7,8.0,5,Low,No,Low
51.0,Male,Unemployed,33,6.6,8.5,Good,6.9,35.0,6,Low,No,Low
40.0,Other,Self-Employed,48,8.8,8.0,Good,6.5,38.0,3,Moderate,No,Moderate
22.0,Other,Employed,69,2.9,9.6,Excellent,8.9,47.0,7,Moderate,No,Moderate
23.0,Other,Unemployed,66,9.1,9.2,Excellent,4.3,24.0,3,Moderate,No,Moderate
59.0,Female,Self-Employed,49,4.6,5.7,Average,9.3,51.0,8,Low,No,Low
40.0,Female,Unemployed,58,7.4,6.5,Average,8.0,29.0,6,Moderate,No,Moderate
28.0,Male,Self-Employed,62,3.4,7.3,Good,9.5,57.0,4,Low,No,Low
59.0,Other,Student,50,4.0,6.8,Average,1.3,49.0,6,Moderate,No,High
21.0,Male,Self-Employed,49,2.9,4.1,Poor,0.2,54.0,7,Moderate,No,Low
51.0,Other,Unemployed,20,13.0,5.1,Average,0.3,3.0,5,Moderate,No,Moderate
52.0,Other,Unemployed,43,11.0,4.7,Poor,6.1,52.0,6,Moderate,No,Moderate
50.0,Male,Unemployed,37,11.4,9.4,Excellent,4.7,,0,Low,No,Low
48.0,Male,Student,46,12.0,8.9,Good,2.9,36.0,4,Moderate,No,Low
50.0,Female,Employed,39,2.4,4.4,Poor,4.1,55.0,4,Low,No,Low
60.0,Other,Employed,68,13.5,9.8,Excellent,9.9,18.0,6,High,No,High
51.0,Other,Unemployed,46,6.2,9.4,Excellent,2.5,49.0,8,Low,No,Low
42.0,Male,Student,26,2.2,8.0,Good,3.0,59.0,2,Low,No,Low
29.0,Male,Self-Employed,45,8.1,5.0,Average,8.7,49.0,3,Moderate,No,Moderate
18.0,Male,Unemployed,37,10.6,6.0,Average,8.9,40.0,3,Low,No,Low
57.0,Other,Self-Employed,50,4.0,8.4,Good,5.9,18.0,0,Low,No,Low
31.0,Female,Unemployed,29,13.2,6.9,Average,3.5,44.0,6,Low,No,Low
54.0,Female,Unemployed,59,11.4,8.0,Good,2.8,19.0,4,Moderate,No,High
53.0,Male,Unemployed,51,9.1,7.4,Good,2.1,,2,Moderate,No,Low
65.0,Female,Employed,65,12.3,7.6,Good,6.3,57.0,3,Moderate,No,Moderate
57.0,Male,Employed,35,2.6,5.4,Average,7.9,2.0,5,Moderate,No,Low
48.0,Female,Student,39,12.2,4.4,Poor,1.8,51.0,3,Moderate,No,Moderate
20.0,Other,Unemployed,48,12.4,4.5,Poor,5.3,,3,Moderate,No,Moderate
42.0,Other,Student,68,9.5,6.3,Average,3.9,26.0,5,Moderate,No,High
21.0,Other,Unemployed,56,8.9,9.8,Excellent,9.7,44.0,7,Moderate,No,Low
27.0,Other,Self-Employed,26,,8.0,Good,0.8,1.0,1,Low,No,Low
28.0,Female,Unemployed,39,12.7,7.4,Good,3.0,1.0,5,Moderate,No,Moderate
29.0,Other,Employed,26,2.5,4.9,Poor,3.0,23.0,4,Low,No,Low
38.0,Male,Unemployed,68,5.4,9.8,Excellent,6.2,22.0,8,High,Yes,High
26.0,Other,Student,39,12.0,5.2,Average,9.8,39.0,7,Moderate,No,Moderate
30.0,Female,Employed,33,2.6,5.1,Average,3.4,26.0,1,Low,No,Low
19.0,Male,Student,37,8.2,7.2,Good,3.3,6.0,0,Low,No,Low
65.0,Female,Unemployed,41,5.7,9.7,Excellent,8.7,59.0,4,Low,No,Low
44.0,Male,Employed,38,5.1,8.4,Good,0.2,49.0,3,Moderate,No,Low
40.0,Other,Unemployed,70,11.1,5.8,Average,0.8,11.0,4,High,Yes,High
54.0,Female,Unemployed,41,5.8,8.6,Good,1.8,35.0,3,Low,No,Low
50.0,Female,Employed,38,12.8,4.9,Poor,1.2,26.0,5,High,Yes,High
53.0,Male,Unemployed,25,3.2,5.7,Average,8.4,45.0,6,Low,No,Low
56.0,Female,Self-Employed,29,13.1,4.2,Poor,6.6,4.0,7,Moderate,No,High
21.0,Other,Student,32,7.8,5.8,Average,7.6,11.0,4,Moderate,No,Moderate
60.0,Female,Self-Employed,28,13.6,6.9,Average,4.2,46.0,1,Low,No,Low
55.0,Female,Unemployed,29,7.5,9.1,Excellent,3.7,49.0,1,Low,No,Low
46.0,Female,Student,32,8.4,7.4,Good,5.0,21.0,6,Low,No,Low
35.0,Other,Unemployed,64,10.8,9.2,Excellent,,14.0,6,High,Yes,High
38.0,Male,Unemployed,66,5.8,7.2,Good,6.3,38.0,0,Low,No,Moderate
36.0,Male,Unemployed,55,10.1,5.8,Average,8.8,42.0,3,Moderate,No,Moderate
26.0,Male,Student,30,,4.7,Poor,6.6,41.0,6,Low,No,Low
48.0,Male,Self-Employed,57,9.2,4.8,Poor,4.8,50.0,0,Moderate,No,Moderate
40.0,Other,Unemployed,46,7.7,4.3,Poor,2.9,6.0,8,High,Yes,High
29.0,Female,Student,33,12.3,6.8,Average,3.8,11.0,7,High,Yes,High
20.0,Female,Employed,43,8.6,4.9,Poor,3.0,19.0,7,Moderate,No,Moderate
44.0,Female,Student,37,5.9,6.3,Average,1.0,54.0,8,Moderate,No,Moderate
63.0,Other,Unemployed,21,9.2,5.9,Average,1.3,18.0,0,Low,No,Low
19.0,Male,Self-Employed,20,10.6,4.5,Poor,1.2,6.0,5,Moderate,No,Low
34.0,Other,Self-Employed,29,9.7,5.0,Average,5.9,41.0,7,Low,No,Low
19.0,Male,Student,28,9.4,7.3,Good,7.4,58.0,0,Low,No,Low
34.0,Male,Self-Employed,66,3.1,9.9,Excellent,4.8,3.0,0,Low,No,Low
65.0,Other,Unemployed,40,12.9,8.5,Good,8.2,37.0,8,Low,No,Low
60.0,Other,Unemployed,31,6.7,6.5,Average,7.2,57.0,3,Low,No,Low
59.0,Male,Unemployed,39,6.9,7.7,Good,4.8,60.0,0,Low,No,Low
40.0,Male,Student,60,7.0,9.9,Excellent,4.9,12.0,5,High,No,Moderate
38.0,Male,Unemployed,59,4.6,6.8,Average,0.3,9.0,6,High,Yes,High
42.0,Female,Student,26,2.2,7.1,Good,1.9,5.0,1,Low,No,Low
39.0,Other,Self-Employed,21,10.9,6.9,Average,3.1,54.0,2,Low,No,Low
46.0,Male,Unemployed,49,6.0,9.7,Excellent,,39.0,4,Moderate,No,Moderate
37.0,Male,Self-Employed,49,2.8,5.7,Average,8.6,21.0,0,Low,No,Low
25.0,Female,Student,35,8.3,7.1,Good,5.1,45.0,1,Low,No,Low
37.0,Other,Self-Employed,42,13.1,9.2,Excellent,6.3,56.0,4,Low,No,Low
26.0,Male,Employed,70,11.0,9.4,Excellent,8.7,0.0,4,Moderate,No,Moderate
40.0,Other,Unemployed,56,6.5,7.6,Good,7.8,19.0,4,Low,No,Low
55.0,Other,Self-Employed,62,5.0,7.3,Good,1.7,31.0,3,Moderate,No,Moderate
65.0,Other,Employed,69,13.7,5.9,Average,0.2,49.0,0,Moderate,No,Moderate
59.0,Female,Student,41,11.1,8.0,Good,1.0,35.0,4,Moderate,No,High
24.0,Male,Employed,42,7.0,8.1,Good,1.8,54.0,6,Moderate,No,Moderate
28.0,Other,Unemployed,24,11.2,6.0,Average,4.3,58.0,2,Low,No,Moderate
22.0,Female,Self-Employed,26,5.7,9.2,Excellent,2.7,28.0,2,Low,No,Low
42.0,Female,Student,34,12.1,8.9,Good,5.5,25.0,5,Moderate,No,Low
38.0,Female,Student,27,2.3,4.7,Poor,7.7,46.0,0,Low,No,Low
35.0,Female,Student,25,12.3,5.1,Average,0.7,24.0,4,Moderate,No,High
38.0,Other,Self-Employed,38,5.5,5.9,Average,6.3,3.0,1,Moderate,No,Low
49.0,Female,Employed,41,7.7,9.8,Excellent,6.5,36.0,3,Low,No,Low
52.0,Male,Employed,46,11.6,6.3,Average,0.0,44.0,6,High,Yes,High
60.0,Male,Self-Employed,49,13.2,7.9,Good,6.0,13.0,6,Moderate,No,Moderate
27.0,Male,Unemployed,42,6.6,8.7,Good,1.1,57.0,7,Low,No,Low
33.0,Female,Student,23,4.4,8.4,Good,7.5,36.0,1,Low,No,Low
61.0,Male,Student,50,4.8,6.7,Average,3.9,26.0,2,Moderate,No,Low
65.0,Other,Unemployed,61,8.1,9.5,Excellent,2.9,24.0,6,High,Yes,High
53.0,Male,Unemployed,51,13.5,5.5,Average,7.3,42.0,5,High,Yes,High
58.0,Female,Student,32,13.6,5.5,Average,9.5,56.0,2,Low,No,Low
23.0,Other,Unemployed,68,8.5,5.1,Average,1.2,37.0,2,High,Yes,High
50.0,Male,Employed,56,11.7,5.2,Average,2.5,45.0,5,High,Yes,High
62.0,Male,Employed,26,8.3,5.0,Average,6.2,50.0,7,Low,No,Low
40.0,Male,Self-Employed,55,10.5,9.2,Excellent,5.5,52.0,0,Moderate,No,Moderate
57.0,Male,Employed,21,5.2,4.0,Poor,1.1,10.0,6,Moderate,No,Moderate
55.0,Other,Unemployed,26,,6.7,Average,,17.0,5,Moderate,No,High
43.0,Female,Student,25,7.0,4.7,Poor,3.3,55.0,8,Low,No,Moderate
56.0,Other,Unemployed,70,7.9,8.5,Good,2.2,39.0,5,Moderate,No,Moderate
22.0,Other,Self-Employed,41,4.3,9.6,Excellent,4.2,20.0,8,Low,No,Low
27.0,Male,Self-Employed,48,5.7,8.7,Good,6.8,48.0,1,Low,No,Low
53.0,Other,Self-Employed,41,9.5,7.1,Good,6.1,52.0,0,Low,No,Low
29.0,Female,Self-Employed,64,3.9,5.3,Average,8.8,31.0,3,Low,No,Low
20.0,Other,Student,64,13.8,5.8,Average,7.7,,8,High,Yes,High
25.0,Other,Student,46,4.7,9.7,Excellent,5.4,3.0,0,Low,No,Low
35.0,Female,Self-Employed,20,6.2,9.8,Excellent,2.9,42.0,2,Low,No,Low
29.0,Male,Self-Employed,40,10.6,5.3,Average,3.8,49.0,1,Low,No,Low
61.0,Other,Student,35,2.9,5.2,Average,1.2,6.0,5,Moderate,No,Moderate
