Age,Gender,Employment_Status,Work_Hours_Per_Week,Screen_Time_Hours,Sleep_Hours,Sleep_Quality,Physical_Activity_Hours,Meditation_Minutes,Coffee_Cups_Per_Day,Stress_Level,Burnout_Risk,Occupation,Education_Level,Chronic_OHE_No,Chronic_OHE_Yes
50.0,1,1,42,2.2,8.5,2,1.2,56.0,3,0,0,5,0,1,0
55.0,1,3,29,4.5,4.5,0,4.7,29.0,0,0,0,3,4,1,0
41.0,0,1,70,5.6,7.0,2,3.9,44.0,2,1,0,18,2,1,0
51.0,0,2,42,6.0,9.1,3,7.0,39.0,8,0,0,10,2,1,0
57.0,1,1,53,6.5,10.0,3,6.8,3.0,2,1,0,5,0,1,0
38.0,1,0,53,7.7,8.4,2,3.7,50.0,1,0,0,8,1,1,0
34.0,1,2,58,6.8,9.5,3,8.8,39.0,2,0,0,11,2,1,0
22.0,0,0,34,7.1,7.5,2,8.1,23.0,2,0,0,12,2,1,0
55.0,0,1,50,6.0,4.2,0,6.2,46.0,7,1,2,9,2,1,0
22.0,1,1,64,5.0,7.4,2,4.7,53.0,4,0,0,7,1,1,0
60.0,1,0,66,7.0,9.7,3,2.5,2.0,6,2,2,0,2,0,1
44.0,1,3,41,6.6,9.8,3,6.8,32.0,4,0,0,13,0,1,0
19.0,0,3,22,3.0,5.7,1,0.5,17.0,6,0,0,14,3,1,0
53.0,2,2,56,9.2,9.2,3,8.7,4.0,5,1,2,6,0,1,0
41.4,1,0,59,8.3,6.9,1,0.8,43.0,2,2,2,2,3,1,0
63.0,0,1,20,13.1,6.4,1,1.4,23.0,1,0,0,4,1,1,0
65.0,0,1,46,3.1,9.6,3,5.0,55.0,3,0,0,0,2,1,0
26.0,1,1,20,2.4,8.3,2,5.0,16.0,4,0,0,17,0,1,0
23.0,1,0,31,13.9,4.7,0,3.2,55.0,3,0,0,3,4,1,0
61.0,1,3,46,2.6,7.0,2,3.9,30.0,2,0,0,11,2,1,0
62.0,2,1,49,2.9,6.8,1,2.0,23.0,8,1,2,14,1,1,0
60.0,0,1,44,11.5,6.1,1,5.9,0.0,4,1,1,4,0,1,0
45.0,1,1,62,5.7,5.2,1,1.0,49.0,0,1,1,5,3,1,0
22.0,1,1,23,2.9,5.4,1,1.4,48.0,6,0,0,2,2,1,0
52.0,2,0,58,13.9,9.3,3,6.4,49.0,3,1,1,11,3,1,0
56.0,0,1,25,12.3,4.4,0,1.5,30.0,5,1,1,13,4,1,0
58.0,2,3,23,6.0,9.3,3,5.2,46.0,5,0,0,9,3,1,0
29.0,2,2,31,6.5,5.8,1,9.0,2.0,5,0,0,6,2,1,0
63.0,1,0,59,6.6,9.8,3,7.9,42.0,1,0,0,19,3,1,0
41.0,2,1,36,5.4,4.2,0,7.1,23.0,2,0,0,15,3,1,0
55.0,1,3,50,9.6,7.8,2,8.4,29.0,2,0,1,12,3,1,0
34.0,0,2,35,12.6,5.0,1,3.6,23.0,5,1,1,16,3,1,0
50.0,2,2,49,6.7,5.7,1,8.2,5.0,4,1,2,4,3,1,0
63.0,2,1,48,6.8,4.0,0,7.9,48.0,2,0,1,2,0,1,0
62.0,0,1,40,9.6,7.8,2,6.4,15.0,5,1,2,10,1,1,0
63.0,2,3,21,8.1,8.4,2,9.5,44.0,0,0,0,7,0,1,0
29.0,1,2,66,2.1,9.9,3,4.4,16.0,8,1,1,14,4,1,0
42.0,1,1,57,7.5,9.5,3,6.3,18.0,6,2,1,18,0,1,0
57.0,0,0,56,10.5,7.5,2,3.6,0.0,1,1,1,1,0,1,0
64.0,2,0,22,10.8,7.3,2,5.0,43.0,8,0,1,1,1,1,0
59.0,0,0,30,6.5,8.7,2,3.3,0.0,6,0,0,17,1,1,0
58.0,0,2,59,8.5,4.4,0,5.0,41.0,8,2,2,3,0,0,1
46.0,0,3,45,6.6,4.1,0,6.4,60.0,8,1,0,3,3,1,0
48.0,1,1,56,2.5,7.5,2,7.6,27.0,1,0,0,8,2,1,0
24.0,1,0,55,5.6,5.3,1,5.9,2.0,8,2,2,7,0,0,1
29.0,0,0,58,8.1,4.3,0,2.0,16.0,0,1,1,1,0,1,0
25.0,1,3,44,11.0,7.9,2,6.4,44.0,2,1,0,1,0,1,0
39.0,1,1,39,11.2,8.8,2,5.5,44.0,3,0,0,12,2,1,0
36.0,1,0,23,9.3,9.7,3,0.8,18.0,5,0,0,13,3,1,0
50.0,1,2,35,3.9,7.1,2,6.5,52.0,1,0,0,6,4,1,0
18.0,2,3,61,11.8,9.8,3,6.5,11.0,2,2,2,0,4,0,1
52.0,0,0,67,12.2,4.6,0,2.5,41.0,3,2,2,16,3,0,1
41.0,2,0,56,10.1,7.2,2,0.7,30.0,7,2,2,16,3,0,1
60.0,1,3,28,12.5,4.1,0,5.1,54.0,8,1,1,7,1,1,0
60.0,1,1,57,12.7,6.6,1,3.1,13.0,6,2,2,6,3,0,1
51.0,1,2,29,13.5,7.4,2,8.9,54.0,4,0,0,5,2,1,0
37.0,0,0,32,10.3,5.0,1,9.5,55.0,0,0,0,5,4,1,0
64.0,0,1,55,8.3,8.2,2,8.0,60.0,0,0,0,15,1,1,0
27.0,1,1,64,7.4,5.0,1,4.0,39.0,3,1,1,9,0,1,0
23.0,2,0,34,2.5,9.1,3,1.2,39.0,1,0,0,7,1,1,0
25.0,2,0,46,8.6,4.2,0,4.9,43.0,5,1,1,13,1,1,0
55.0,0,3,66,11.4,4.5,0,5.8,48.0,1,1,2,12,3,1,0
25.0,1,0,46,12.8,9.5,3,5.2,4.0,8,2,2,7,4,0,1
38.0,2,2,41,2.6,6.2,1,6.0,4.0,0,0,0,16,2,1,0
65.0,2,0,21,12.1,4.0,0,0.7,39.0,5,0,0,2,2,1,0
58.0,1,0,65,2.5,7.2,2,1.0,56.0,5,0,0,2,4,1,0
21.0,2,2,53,5.5,4.6,0,0.5,34.0,8,1,1,6,3,1,0
42.0,1,2,45,7.0,6.5,1,0.4,20.0,8,1,2,19,0,1,0
43.0,1,3,58,8.6,8.9,2,5.4,14.0,2,1,1,14,1,1,0
58.0,1,3,35,12.9,9.3,3,6.1,30.0,6,0,1,12,1,1,0
25.0,0,1,57,4.1,9.7,3,8.7,28.0,0,0,0,12,2,1,0
33.0,1,2,48,3.7,9.2,3,5.0,5.0,2,0,0,2,3,1,0
19.0,2,1,64,6.1,6.4,1,6.3,23.0,7,1,1,19,1,1,0
49.0,2,3,44,6.0,8.7,2,4.0,47.0,4,1,0,4,1,1,0
35.0,2,1,26,13.8,8.8,2,2.1,1.0,5,1,1,19,3,1,0
57.0,1,0,31,11.7,4.7,0,4.8,54.0,8,1,2,18,2,1,0
46.0,2,3,46,5.5,5.8,1,8.2,36.0,5,0,0,11,3,1,0
25.0,0,2,50,12.7,9.5,3,9.9,28.0,0,1,1,12,4,1,0
45.0,1,3,52,13.2,6.2,1,3.5,41.0,5,1,2,16,1,1,0
44.0,1,2,49,5.3,7.2,2,7.9,6.0,5,1,0,13,4,1,0
39.0,2,3,35,4.7,9.8,3,9.8,15.0,2,0,0,12,4,1,0
55.0,2,3,58,3.4,9.9,3,8.0,45.0,2,0,0,16,4,1,0
23.0,0,2,43,7.8,8.7,2,3.2,27.0,3,0,0,7,0,1,0
38.0,0,1,32,9.0,5.8,1,7.0,56.0,7,0,0,5,1,1,0
26.0,1,1,60,2.4,6.6,1,1.9,56.0,3,1,1,19,1,1,0
35.0,0,3,22,10.5,7.9,2,7.4,32.0,6,0,0,6,3,1,0
36.0,2,2,49,8.2,8.8,2,4.5,49.0,2,0,0,8,1,1,0
55.0,0,1,46,2.1,6.3,1,7.9,36.0,4,0,0,8,4,1,0
55.0,1,3,37,2.3,7.8,2,5.1,48.0,7,0,0,14,2,1,0
25.0,1,3,25,2.4,6.7,1,5.0,15.0,4,0,0,0,3,1,0
52.0,0,0,56,3.2,8.5,2,3.8,36.0,7,1,2,17,1,1,0
25.0,2,0,41,10.0,7.2,2,6.8,53.0,6,1,0,10,3,1,0
40.0,1,3,65,6.0,6.4,1,0.2,45.0,4,1,1,12,1,1,0
39.0,1,3,43,5.2,6.4,1,4.3,35.0,7,0,0,17,1,1,0
56.0,0,0,43,8.4,8.7,2,5.3,38.0,5,0,1,2,3,1,0
44.0,0,1,29,4.5,9.4,3,9.4,18.0,8,0,0,7,1,1,0
46.0,1,0,54,12.7,8.7,2,4.1,55.0,3,0,0,11,0,1,0
32.0,0,3,45,7.3,6.7,1,3.6,44.0,8,1,2,3,2,1,0
61.0,0,1,33,7.7,10.0,3,9.1,55.0,7,0,0,16,2,1,0
60.0,0,0,20,7.8,4.5,0,4.1,23.0,1,0,0,14,2,1,0
25.0,2,2,46,8.6,5.2,1,8.4,60.0,7,1,1,15,2,1,0
35.0,0,0,28,9.4,6.4,1,6.4,39.0,5,0,0,2,0,1,0
20.0,2,1,33,12.9,4.4,0,6.2,55.0,2,1,1,12,3,1,0
45.0,2,2,27,2.6,8.8,2,4.5,0.0,5,0,0,12,1,1,0
30.0,0,3,31,9.4,6.9,1,7.2,45.0,2,0,0,4,0,1,0
43.0,0,3,55,11.8,7.2,2,3.5,37.0,1,2,1,8,3,0,1
63.0,1,2,38,12.8,6.7,1,3.1,19.0,5,1,1,18,3,1,0
45.0,2,3,28,6.0,7.0,2,0.9,41.0,1,0,0,13,4,1,0
23.0,0,2,67,2.9,9.0,3,1.5,51.0,2,1,1,8,3,1,0
56.0,0,2,27,2.4,7.6,2,6.0,28.0,6,0,0,3,1,1,0
58.0,0,0,66,6.0,4.1,0,9.1,41.0,2,1,0,4,0,1,0
44.0,0,3,46,11.1,8.9,2,5.5,7.0,7,2,2,11,1,0,1
19.0,2,2,25,7.0,7.8,2,3.5,5.0,6,1,1,7,2,1,0
61.0,0,2,20,12.0,5.6,1,0.3,12.0,8,1,2,11,1,1,0
64.0,1,2,23,13.9,6.3,1,8.4,30.0,3,0,0,10,4,1,0
30.0,1,3,46,12.5,9.7,3,4.3,48.0,4,1,2,16,1,1,0
35.0,2,3,55,7.9,5.3,1,0.4,37.0,7,1,1,7,1,1,0
30.0,1,2,45,9.4,9.0,3,6.1,32.0,1,0,0,16,4,1,0
21.0,1,3,61,7.7,4.9,0,1.5,53.0,4,1,1,1,2,1,0
42.0,2,0,63,6.5,6.9,1,8.1,48.0,0,1,0,7,1,1,0
57.0,2,3,54,10.5,6.7,1,8.6,5.0,0,1,1,1,4,1,0
64.0,2,1,28,13.1,7.9,2,9.5,12.0,1,1,0,13,3,1,0
42.0,1,2,64,12.8,5.5,1,7.6,52.0,8,2,2,7,3,0,1
45.0,1,3,65,13.5,7.8,2,9.2,2.0,6,2,2,18,4,0,1
58.0,0,0,48,13.5,6.4,1,3.0,13.0,2,1,1,11,2,1,0
32.0,2,1,34,8.0,7.9,2,6.0,16.0,0,0,0,11,4,1,0
45.0,1,2,70,2.1,9.5,3,3.0,37.0,5,1,0,12,2,1,0
39.0,2,0,50,2.7,5.9,1,3.8,50.0,7,0,0,12,4,1,0
47.0,1,1,54,4.6,4.1,0,8.5,19.0,4,1,1,4,2,1,0
29.0,0,1,60,2.3,7.6,2,9.8,18.0,6,0,0,18,2,1,0
25.0,1,0,42,2.7,9.2,3,0.6,1.0,0,0,0,15,2,1,0
57.0,1,2,23,4.7,9.0,3,7.2,25.0,8,0,0,1,2,1,0
33.0,2,2,20,2.1,9.2,3,1.7,38.0,0,0,0,10,4,1,0
55.0,2,2,66,2.6,6.0,1,4.3,19.0,1,1,2,12,4,1,0
24.0,2,1,56,2.7,9.7,3,6.1,16.0,4,0,0,0,0,1,0
49.0,0,1,38,6.1,7.6,2,6.3,51.0,1,0,0,14,1,1,0
42.0,1,0,30,3.1,9.4,3,7.8,55.0,1,0,0,1,1,1,0
34.0,1,2,36,13.3,10.0,3,8.6,16.0,7,1,1,6,2,1,0
32.0,0,3,59,9.7,6.7,1,1.6,31.0,5,2,2,18,1,0,1
48.0,0,1,67,9.2,5.3,1,4.5,12.0,1,2,2,0,0,0,1
42.0,0,3,44,5.8,6.0,1,3.2,47.0,3,0,0,3,3,1,0
53.0,0,3,29,2.5,8.8,2,8.2,22.0,0,0,0,18,1,1,0
51.0,2,2,46,7.1,4.8,0,0.2,24.0,4,1,1,8,3,1,0
27.0,0,0,52,10.0,8.3,2,4.3,58.0,8,1,2,1,2,1,0
47.0,0,2,21,7.0,9.1,3,6.2,56.0,7,0,0,19,3,1,0
22.0,2,3,26,13.5,5.1,1,0.8,43.0,0,0,0,9,1,1,0
60.0,0,1,25,3.5,9.6,3,8.5,50.0,2,0,0,13,1,1,0
24.0,1,0,41,11.5,5.8,1,4.4,16.0,0,1,1,4,4,1,0
42.0,2,2,29,12.4,8.0,2,7.8,51.0,6,0,0,3,1,1,0
57.0,1,2,27,3.4,9.6,3,2.7,15.0,8,0,0,12,4,1,0
49.0,2,3,54,2.8,7.1,2,2.9,28.0,3,0,0,5,1,1,0
65.0,0,0,29,5.4,5.8,1,3.2,3.0,4,1,1,12,1,1,0
48.0,0,2,30,7.0,6.9,1,4.6,1.0,7,0,0,9,4,1,0
51.0,2,1,31,4.5,7.6,2,2.9,14.0,6,0,0,8,3,1,0
40.0,2,2,68,7.0,8.5,2,5.0,22.0,4,1,0,5,4,1,0
65.0,2,2,59,9.3,7.4,2,0.7,15.0,4,1,2,2,0,1,0
20.0,0,1,51,8.2,9.6,3,9.1,32.0,1,0,0,16,0,1,0
33.0,1,2,40,4.1,9.7,3,0.7,4.0,7,1,1,9,2,1,0
29.0,0,2,47,10.1,6.8,1,2.0,27.0,1,1,0,14,4,1,0
65.0,1,2,69,5.4,6.0,1,2.3,49.0,2,1,1,9,1,1,0
23.0,0,1,37,8.2,7.0,2,9.5,37.0,8,0,0,11,0,1,0
20.0,2,2,41,6.3,6.9,1,3.9,21.0,8,1,1,0,3,1,0
32.0,2,2,68,6.7,5.1,1,4.7,25.0,2,1,1,2,1,1,0
47.0,1,1,22,8.2,8.8,2,3.3,59.0,3,0,0,6,2,1,0
44.0,2,0,67,4.8,8.1,2,9.0,43.0,2,0,0,8,2,1,0
33.0,2,3,68,13.9,9.0,3,8.0,15.0,2,2,2,16,1,0,1
30.0,0,2,27,14.0,6.9,1,3.0,20.0,0,0,0,2,2,1,0
41.0,0,0,61,12.6,6.8,1,5.5,45.0,0,1,2,9,1,1,0
20.0,2,1,57,2.3,6.6,1,7.9,32.0,2,1,0,19,3,1,0
45.0,0,3,22,4.0,6.6,1,8.6,2.0,0,0,0,3,0,1,0
57.0,0,0,69,12.4,4.2,0,7.5,31.0,8,2,2,7,3,0,1
34.0,2,0,40,6.6,8.0,2,2.8,11.0,6,1,2,1,4,1,0
46.0,2,3,29,12.3,9.4,3,3.2,25.0,8,1,1,19,3,1,0
64.0,2,0,53,7.5,9.6,3,1.2,32.0,8,1,0,17,4,1,0
65.0,1,0,60,10.0,6.2,1,2.9,31.0,3,2,2,17,1,1,0
38.0,2,0,23,5.2,8.1,2,9.8,13.0,0,0,0,3,3,1,0
25.0,2,2,54,4.8,6.9,1,4.2,34.0,1,1,0,13,0,1,0
34.0,2,3,24,6.3,9.7,3,1.1,56.0,7,0,0,13,4,1,0
27.0,0,3,41,5.0,6.1,1,8.9,42.0,4,0,0,4,3,1,0
51.0,1,2,49,7.0,8.9,2,5.2,46.0,8,0,0,19,2,1,0
30.0,2,3,38,10.7,7.3,2,5.1,17.0,3,1,0,0,0,1,0
59.0,1,0,66,4.2,5.7,1,1.6,31.0,7,1,1,16,0,1,0
42.0,0,1,64,3.1,8.5,2,7.9,38.0,6,1,1,9,1,1,0
56.0,1,1,47,10.1,5.6,1,7.0,3.0,2,1,2,12,1,1,0
54.0,2,3,54,12.9,7.6,2,7.2,2.0,8,2,2,19,4,0,1
41.0,1,1,59,8.8,7.7,2,3.8,29.0,1,1,0,15,4,1,0
23.0,0,1,64,12.2,9.9,3,6.5,17.0,6,2,2,6,4,0,1
27.0,2,2,39,2.0,5.9,1,0.3,15.0,7,1,1,12,2,1,0
26.0,2,1,26,7.5,7.0,2,1.3,31.0,8,0,0,0,2,1,0
34.0,2,0,67,4.0,7.3,2,6.9,16.0,7,1,1,1,3,1,0
59.0,1,2,28,13.3,5.8,1,9.1,1.0,5,1,1,0,1,1,0
54.0,2,0,64,3.6,4.2,0,4.8,56.0,6,1,0,9,1,1,0
23.0,2,3,36,12.0,9.2,3,2.1,13.0,3,1,1,5,2,1,0
33.0,0,0,65,7.1,4.5,0,7.6,14.0,8,2,2,8,3,0,1
57.0,0,0,31,13.4,5.0,1,9.8,25.0,8,1,2,18,1,1,0
39.0,2,0,27,4.7,7.2,2,5.1,60.0,5,0,0,9,3,1,0
18.0,2,2,48,8.9,4.1,0,6.6,28.0,8,1,2,8,0,1,0
30.0,2,1,41,4.4,7.2,2,3.9,12.0,7,1,1,11,2,1,0
32.0,2,0,40,5.2,9.8,3,7.4,36.0,1,0,0,5,2,1,0
19.0,0,2,70,7.2,4.7,0,4.0,19.0,1,2,1,16,2,1,0
48.0,1,1,47,5.7,5.6,1,7.9,46.0,3,0,0,8,4,1,0
44.0,0,3,31,8.7,5.1,1,2.0,0.0,0,0,0,17,3,1,0
58.0,2,0,55,12.1,5.6,1,7.5,17.0,2,2,2,12,0,0,1
59.0,0,3,37,11.8,7.9,2,8.0,57.0,2,0,0,12,0,1,0
61.0,0,2,64,6.1,4.6,0,7.4,36.0,2,1,1,12,3,1,0
56.0,1,3,70,5.8,6.7,1,0.4,24.0,3,2,2,19,0,0,1
27.0,1,3,62,12.0,4.9,0,2.3,46.0,2,2,2,16,1,0,1
40.0,1,2,21,12.9,4.1,0,8.4,0.0,5,1,1,11,3,1,0
18.0,0,2,65,3.2,6.9,1,8.4,13.0,3,1,0,12,0,1,0
64.0,0,2,68,8.0,9.1,3,1.1,19.0,1,2,2,17,3,0,1
55.0,2,1,23,13.0,9.5,3,6.8,14.0,8,0,0,8,1,1,0
25.0,0,0,42,8.4,6.4,1,0.2,8.0,7,1,2,17,0,1,0
18.0,0,0,35,10.3,7.5,2,8.9,27.0,7,1,1,6,3,1,0
57.0,2,3,32,7.7,5.9,1,7.3,39.0,2,0,0,0,0,1,0
26.0,0,0,26,3.2,6.9,1,3.9,12.0,7,0,0,2,4,1,0
41.0,1,0,40,6.9,9.2,3,6.7,33.0,7,1,0,18,2,1,0
64.0,0,2,33,13.9,7.1,2,3.0,25.0,1,0,0,5,2,1,0
20.0,1,3,52,2.9,7.2,2,6.6,9.0,4,1,2,6,1,1,0
25.0,0,1,24,3.1,5.2,1,0.6,19.0,5,0,0,3,4,1,0
33.0,0,1,24,6.0,7.0,2,5.1,30.0,7,1,0,7,3,1,0
20.0,1,2,24,13.0,8.1,2,5.4,57.0,0,0,0,7,3,1,0
18.0,1,2,44,2.8,4.8,0,3.5,17.0,8,1,0,17,1,1,0
54.0,1,1,69,6.1,4.6,0,9.6,16.0,1,2,2,18,2,0,1
59.0,1,3,30,8.5,5.1,1,4.6,24.0,3,0,0,14,0,1,0
21.0,2,1,24,5.0,9.1,3,0.9,19.0,8,0,0,16,3,1,0
48.0,0,3,51,9.2,6.7,1,3.2,8.0,7,1,1,9,4,1,0
50.0,1,2,34,2.5,7.8,2,8.6,6.0,3,0,0,18,4,1,0
51.0,0,0,38,5.7,7.0,2,9.2,10.0,0,0,0,16,2,1,0
38.0,0,1,25,13.7,7.0,2,8.1,5.0,8,1,1,5,1,1,0
25.0,1,0,43,5.3,9.7,3,6.0,30.0,8,0,0,13,2,1,0
35.0,1,1,43,6.5,5.3,1,4.5,45.0,3,0,0,6,0,1,0
47.0,0,1,24,10.5,5.0,1,5.6,32.0,3,0,0,15,3,1,0
32.0,0,2,57,10.0,7.7,2,0.9,23.0,8,1,2,7,1,1,0
53.0,0,3,65,2.6,8.4,2,1.2,36.0,1,1,1,8,2,1,0
64.0,2,2,64,13.4,7.0,2,3.4,32.0,4,2,2,5,0,0,1
33.0,1,2,65,6.0,4.6,0,7.1,47.0,5,1,1,3,1,1,0
37.0,0,1,42,13.8,4.7,0,3.8,42.0,7,1,2,12,2,1,0
45.0,0,3,58,12.8,7.6,2,5.2,25.0,4,1,2,17,4,1,0
35.0,2,2,60,9.8,8.6,2,2.9,34.0,7,1,1,17,1,1,0
20.0,1,0,27,9.0,6.3,1,7.6,37.0,5,0,0,18,1,1,0
22.0,1,1,26,3.5,5.7,1,1.7,27.0,5,0,0,6,2,1,0
34.0,2,0,63,8.0,8.0,2,2.6,38.0,8,2,2,15,3,0,1
49.0,2,3,24,6.6,5.0,1,6.0,34.0,2,0,0,12,2,1,0
20.0,2,1,66,13.1,5.5,1,5.5,56.0,5,2,1,1,1,0,1
31.0,0,3,21,4.9,5.9,1,3.0,14.0,5,0,0,1,1,1,0
23.0,0,3,25,5.8,5.2,1,4.5,4.0,4,0,0,11,1,1,0
40.0,0,3,22,12.8,5.3,1,2.6,42.0,7,0,0,14,0,1,0
44.0,0,2,61,12.2,8.3,2,0.3,30.0,6,2,2,1,4,0,1
58.0,0,1,43,11.9,8.4,2,9.1,39.0,7,0,0,18,3,1,0
63.0,0,2,31,2.1,7.5,2,4.3,36.0,0,0,0,13,4,1,0
38.0,2,0,49,10.6,8.3,2,2.7,26.0,2,1,1,2,2,1,0
19.0,0,2,68,6.8,6.4,1,0.8,57.0,0,2,2,6,3,0,1
34.0,0,2,55,7.7,6.2,1,9.6,2.0,7,1,2,15,1,1,0
49.0,1,3,48,10.0,9.8,3,1.0,3.0,2,1,1,2,1,1,0
61.0,0,2,63,9.0,6.3,1,2.4,27.0,1,2,1,0,0,0,1
59.0,0,0,38,8.8,5.0,1,6.5,30.0,5,1,1,6,1,1,0
34.0,2,3,57,4.7,8.7,2,4.2,14.0,8,1,1,9,4,1,0
21.0,0,1,22,11.8,6.0,1,4.2,0.0,4,1,0,7,0,1,0
35.0,1,2,64,12.0,8.3,2,0.7,40.0,4,2,1,7,0,1,0
35.0,1,1,35,10.6,5.6,1,1.8,30.0,1,1,1,17,0,1,0
53.0,1,0,26,12.2,7.5,2,4.7,35.0,5,1,1,13,3,1,0
29.0,0,1,26,7.7,6.9,1,4.3,54.0,8,0,0,13,1,1,0
35.0,1,2,62,5.7,4.6,0,3.1,55.0,3,1,2,15,3,1,0
45.0,0,3,49,2.5,7.6,2,3.4,36.0,7,0,0,15,3,1,0
54.0,1,1,41,9.1,8.5,2,2.0,58.0,5,1,0,8,2,1,0
60.0,2,2,26,9.0,5.6,1,3.9,17.0,0,1,0,14,1,1,0
42.0,2,2,62,5.1,4.5,0,8.0,13.0,5,2,2,1,4,0,1
26.0,2,1,61,7.1,6.9,1,4.7,33.0,7,1,1,13,4,1,0
33.0,0,0,47,12.0,4.5,0,8.5,31.0,7,1,0,7,3,1,0
46.0,1,3,35,6.6,9.5,3,9.7,47.0,6,0,0,7,2,1,0
47.0,0,0,21,9.1,8.8,2,5.1,22.0,8,0,0,11,4,1,0
44.0,1,3,38,13.1,6.6,1,1.3,34.0,4,1,1,1,2,1,0
35.0,0,1,34,2.1,7.1,2,0.3,4.0,6,1,1,10,1,1,0
28.0,2,3,43,2.1,6.8,1,0.2,55.0,3,0,0,18,0,1,0
61.0,2,1,64,13.5,8.6,2,6.6,47.0,5,2,2,9,4,0,1
25.0,1,3,43,13.9,8.7,2,0.7,7.0,4,1,2,12,1,1,0
59.0,2,0,53,11.4,6.7,1,7.0,45.0,4,1,1,0,0,1,0
29.0,1,2,25,5.5,6.7,1,1.9,21.0,8,1,1,17,4,1,0
31.0,0,2,21,10.6,9.5,3,2.7,21.0,6,0,0,13,3,1,0
64.0,2,0,64,10.7,8.4,2,7.4,57.0,4,1,2,16,1,1,0
52.0,0,1,69,3.8,7.2,2,5.0,26.0,4,1,1,5,0,1,0
52.0,2,0,38,4.5,9.4,3,9.4,20.0,6,0,0,18,2,1,0
42.0,2,2,23,9.5,7.5,2,2.1,25.0,0,0,0,13,3,1,0
37.0,0,0,44,6.4,6.1,1,0.4,13.0,8,2,2,1,4,0,1
51.0,1,2,58,12.9,9.9,3,9.2,58.0,5,1,1,4,0,1,0
21.0,2,3,56,8.9,9.2,3,7.1,30.0,1,1,1,10,2,1,0
33.0,1,1,46,6.6,6.8,1,5.2,56.0,8,0,0,6,3,1,0
35.0,2,3,44,3.5,4.1,0,8.9,54.0,8,0,0,16,4,1,0
20.0,2,2,26,9.9,9.5,3,3.7,2.0,2,0,0,11,3,1,0
45.0,1,2,38,5.9,6.0,1,1.2,52.0,8,1,0,14,0,1,0
30.0,2,2,66,9.2,8.5,2,1.1,55.0,4,1,1,12,1,1,0
48.0,2,0,28,5.4,8.4,2,4.7,50.0,1,0,0,13,0,1,0
53.0,2,1,64,6.6,8.5,2,6.8,1.0,6,1,1,15,0,1,0
21.0,1,2,66,5.9,9.7,3,4.4,6.0,5,1,2,17,1,1,0
54.0,1,2,25,8.2,9.4,3,5.9,3.0,0,0,0,7,3,1,0
27.0,1,3,39,12.1,4.8,0,8.1,58.0,2,1,0,2,0,1,0
18.0,1,3,42,12.5,8.8,2,7.9,7.0,4,1,1,9,2,1,0
62.0,2,3,22,9.7,5.9,1,7.9,44.0,6,0,0,4,4,1,0
19.0,0,1,49,4.6,7.6,2,2.3,57.0,1,0,0,4,0,1,0
35.0,1,0,65,11.6,4.1,0,2.4,46.0,6,2,2,12,4,0,1
54.0,0,2,28,3.8,4.2,0,4.7,6.0,6,0,0,13,3,1,0
55.0,2,1,48,8.3,6.3,1,9.0,0.0,8,1,1,16,4,1,0
62.0,1,1,47,13.4,5.4,1,0.9,24.0,8,2,2,13,0,0,1
44.0,1,0,22,3.8,5.3,1,4.1,33.0,8,0,0,15,0,1,0
41.4,2,1,25,12.3,4.1,0,7.3,16.0,7,1,1,10,3,1,0
43.0,0,3,60,10.2,4.1,0,9.0,18.0,0,1,1,15,4,1,0
26.0,1,0,67,3.2,7.8,2,8.3,58.0,3,0,0,3,0,1,0
53.0,0,2,45,2.5,9.4,3,8.4,24.0,4,0,0,17,0,1,0
39.0,0,0,56,3.8,8.5,2,0.6,32.0,5,0,0,8,2,1,0
64.0,0,1,33,11.2,6.9,1,3.3,26.0,1,1,1,17,0,1,0
55.0,2,3,61,9.0,9.3,3,6.5,46.0,7,1,1,9,3,1,0
48.0,2,0,24,2.1,8.2,2,2.6,36.0,2,0,0,14,4,1,0
21.0,0,0,69,4.0,4.3,0,3.4,18.0,2,1,1,3,1,1,0
47.0,1,1,36,4.6,5.8,1,8.3,26.0,2,0,0,9,1,1,0
39.0,1,3,27,6.0,6.4,1,8.8,8.0,7,0,0,16,2,1,0
30.0,1,2,43,6.5,5.0,1,7.5,40.0,8,1,2,2,1,1,0
48.0,1,1,28,7.5,5.6,1,1.3,40.0,7,0,0,13,3,1,0
59.0,2,2,69,4.5,6.2,1,8.7,57.0,7,1,1,14,2,1,0
23.0,0,3,30,12.3,6.8,1,2.2,42.0,8,1,1,2,1,1,0
45.0,1,2,55,4.9,4.3,0,7.9,3.0,5,1,1,8,4,1,0
42.0,2,3,50,11.9,9.6,3,7.3,0.0,7,1,2,4,1,1,0
58.0,2,0,53,4.9,6.9,1,8.8,50.0,3,0,0,4,4,1,0
39.0,1,3,67,6.9,8.9,2,2.6,50.0,7,2,2,1,2,0,1
28.0,2,0,48,4.8,7.8,2,5.6,17.0,2,0,0,5,4,1,0
39.0,0,3,52,2.1,7.4,2,7.4,9.0,2,0,0,18,1,1,0
32.0,2,0,59,9.3,6.5,1,5.2,46.0,5,1,1,12,4,1,0
45.0,2,3,31,5.4,6.6,1,2.3,14.0,4,0,0,12,2,1,0
48.0,2,0,49,7.8,8.8,2,7.8,26.0,7,1,0,13,3,1,0
52.0,1,2,43,9.0,9.8,3,8.3,27.0,8,1,1,11,3,1,0
